Title,Date,Title_Cleaned_For_API,tmdb_id,tmdb_title,tmdb_original_title,tmdb_overview,tmdb_genres,tmdb_popularity,tmdb_vote_average,tmdb_vote_count,tmdb_media_type,tmdb_release_date,tmdb_runtime_minutes
El increíble castillo vagabundo,2025-03-04,El increíble castillo vagabundo,4935.0,Howl's Moving Castle,ハウルの動く城,"Sophie, a young milliner, is turned into an elderly woman by a witch who enters her shop and curses her. She encounters a wizard named Howl and gets caught up in his resistance to fighting for the king.","Fantasy, Animation, Adventure",15.8193,8.397,10279.0,movie,2004-09-09,119.0
Halo: Contacto,2025-03-04,Halo,52814.0,Halo,Halo,"Depicting an epic 26th-century conflict between humanity and an alien threat known as the Covenant, the series weaves deeply drawn personal stories with action, adventure and a richly imagined vision of the future.","Sci-Fi & Fantasy, Action & Adventure",48.6954,8.265,2949.0,tv,2022-03-24,0.0
El último exorcismo: Parte II,2025-02-28,El último exorcismo,57061.0,Legion : The Final Exorcism,Legion : The Final Exorcism,"Michael San Chica is an ex-priest. He is also an investigator documenting true events of demonic possession. When Michael comes to the rescue of the newly possessed Tatiana McMurter, daughter of a Baptist minister, he discovers that he has encountered this demon before… A demon he vowed to track down and send back to hell. Because this time it’s not business… it’s personal.",Horror,0.3672,2.0,1.0,movie,2006-01-18,82.0
Oni-Goroshi: Ciudad de los demonios,2025-02-28,Oni-Goroshi,1405338.0,Demon City,Demon City 鬼ゴロシ,"Framed for his family's murder and left for dead, an ex-hitman will stop at nothing to exact revenge on the masked ""demons"" who have taken over his city.","Action, Crime, Fantasy, Thriller",39.3561,6.928,223.0,movie,2025-02-26,106.0
El protegido,2025-02-28,El protegido,202459.0,El protegido,El protegido,"A film producer, his wife (an actress) and her lover (a young scriptwriter) are part of a love triangle that will lead to a crime. It is set during the decay of Argentinian cinema studios.",Drama,0.1422,0.0,0.0,movie,1956-11-22,80.0
Día cero: Miniserie: Episodio 1,2025-02-26,Día cero,765690.0,Día cero,Día cero,René and Fernando meet one day by chance and this brings back old emotions from when they were teenagers.,,0.2119,0.0,0.0,movie,2019-06-13,15.0
Equipaje de mano,2025-02-25,Equipaje de mano,882907.0,Hand Luggage,Equipaje de mano,Isabel takes a carry-on suitcase and begins to fill it with clothes under Patricia's watchful eye. Each item of clothing that she puts in it will be one more step to overcome her fears and rebuild her broken dreams.,,0.1145,0.0,0.0,movie,2020-09-18,15.0
Dr.STONE: Temporada 3: El reino científico contraataca,2025-02-24,Dr.STONE,86031.0,Dr. STONE,Dr.STONE,"One fateful day, all of humanity was petrified by a blinding flash of light. After several millennia, high schooler Taiju awakens and finds himself lost in a world of statues. However, he's not alone! His science-loving friend Senku's been up and running for a few months and he's got a grand plan in mind, to kickstart civilization with the power of science!","Animation, Action & Adventure, Comedy, Sci-Fi & Fantasy",6.0733,8.553,1522.0,tv,2019-07-05,24.0
Dr.STONE: Temporada 3: Haremos un milagro,2025-02-24,Dr.STONE,86031.0,Dr. STONE,Dr.STONE,"One fateful day, all of humanity was petrified by a blinding flash of light. After several millennia, high schooler Taiju awakens and finds himself lost in a world of statues. However, he's not alone! His science-loving friend Senku's been up and running for a few months and he's got a grand plan in mind, to kickstart civilization with the power of science!","Animation, Action & Adventure, Comedy, Sci-Fi & Fantasy",6.0733,8.553,1522.0,tv,2019-07-05,24.0
Dr.STONE: Temporada 3: Guerras científicas,2025-02-24,Dr.STONE,86031.0,Dr. STONE,Dr.STONE,"One fateful day, all of humanity was petrified by a blinding flash of light. After several millennia, high schooler Taiju awakens and finds himself lost in a world of statues. However, he's not alone! His science-loving friend Senku's been up and running for a few months and he's got a grand plan in mind, to kickstart civilization with the power of science!","Animation, Action & Adventure, Comedy, Sci-Fi & Fantasy",6.0733,8.553,1522.0,tv,2019-07-05,24.0
Dr.STONE: Temporada 3: Ciencia hermosa,2025-02-24,Dr.STONE,86031.0,Dr. STONE,Dr.STONE,"One fateful day, all of humanity was petrified by a blinding flash of light. After several millennia, high schooler Taiju awakens and finds himself lost in a world of statues. However, he's not alone! His science-loving friend Senku's been up and running for a few months and he's got a grand plan in mind, to kickstart civilization with the power of science!","Animation, Action & Adventure, Comedy, Sci-Fi & Fantasy",6.0733,8.553,1522.0,tv,2019-07-05,24.0
Dr.STONE: Temporada 3: El as está en el barco científico,2025-02-24,Dr.STONE,86031.0,Dr. STONE,Dr.STONE,"One fateful day, all of humanity was petrified by a blinding flash of light. After several millennia, high schooler Taiju awakens and finds himself lost in a world of statues. However, he's not alone! His science-loving friend Senku's been up and running for a few months and he's got a grand plan in mind, to kickstart civilization with the power of science!","Animation, Action & Adventure, Comedy, Sci-Fi & Fantasy",6.0733,8.553,1522.0,tv,2019-07-05,24.0
Dr.STONE: Temporada 3: La luz de la esperanza y la desesperación,2025-02-24,Dr.STONE,86031.0,Dr. STONE,Dr.STONE,"One fateful day, all of humanity was petrified by a blinding flash of light. After several millennia, high schooler Taiju awakens and finds himself lost in a world of statues. However, he's not alone! His science-loving friend Senku's been up and running for a few months and he's got a grand plan in mind, to kickstart civilization with the power of science!","Animation, Action & Adventure, Comedy, Sci-Fi & Fantasy",6.0733,8.553,1522.0,tv,2019-07-05,24.0
Dr.STONE: Temporada 3: Cofre del tesoro,2025-02-24,Dr.STONE,86031.0,Dr. STONE,Dr.STONE,"One fateful day, all of humanity was petrified by a blinding flash of light. After several millennia, high schooler Taiju awakens and finds himself lost in a world of statues. However, he's not alone! His science-loving friend Senku's been up and running for a few months and he's got a grand plan in mind, to kickstart civilization with the power of science!","Animation, Action & Adventure, Comedy, Sci-Fi & Fantasy",6.0733,8.553,1522.0,tv,2019-07-05,24.0
Dragon Ball Daima: Gomah,2025-02-24,Dragon Ball Daima,236994.0,Dragon Ball DAIMA,ドラゴンボールDAIMA,"Mysteriously transformed into mini versions of themselves, Goku and his friends travel to the Demon Realm to uncover the truth and find a cure.","Animation, Action & Adventure, Comedy, Sci-Fi & Fantasy",32.0713,8.175,464.0,tv,2024-10-11,24.0
Los dos hemisferios de Lucca,2025-02-24,Los dos hemisferios de Lucca,1300607.0,Lucca's World,Los dos hemisferios de Lucca,"Determined to help her son, who has cerebral palsy, Bárbara takes her family to India for an experimental treatment.",Drama,2.9608,7.269,158.0,movie,2025-01-30,96.0
El niño y la garza,2025-02-23,El niño y la garza,508883.0,The Boy and the Heron,君たちはどう生きるか,"While the Second World War rages, the teenage Mahito, haunted by his mother's tragic death, is relocated from Tokyo to the serene rural home of his new stepmother Natsuko, a woman who bears a striking resemblance to the boy's mother. As he tries to adjust, this strange new world grows even stranger following the appearance of a persistent gray heron, who perplexes and bedevils Mahito, dubbing him the ""long-awaited one.""","Animation, Adventure, Fantasy, Family, Drama",17.4377,7.452,2160.0,movie,2023-07-14,124.0
Uncharted: Fuera del mapa,2025-02-23,Uncharted,335787.0,Uncharted,Uncharted,"A young street-smart, Nathan Drake and his wisecracking partner Victor “Sully” Sullivan embark on a dangerous pursuit of “the greatest treasure never found” while also tracking clues that may lead to Nathan’s long-lost brother.","Action, Adventure",9.3253,6.9,6239.0,movie,2022-02-10,116.0
"Nuevo rico, nuevo pobre: Episodio  158",2025-02-23,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio  157",2025-02-22,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio  156",2025-02-22,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio  155",2025-02-22,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio  154",2025-02-22,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio  153",2025-02-21,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio  152",2025-02-21,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio  151",2025-02-21,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio  150",2025-02-20,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio  149",2025-02-20,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio  148",2025-02-20,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio  147",2025-02-20,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio  146",2025-02-19,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio  145",2025-02-19,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio  144",2025-02-19,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio  143",2025-02-19,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio  142",2025-02-19,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio  141",2025-02-19,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio  140",2025-02-19,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio  139",2025-02-19,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio  138",2025-02-19,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 137",2025-02-19,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 136",2025-02-19,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 135",2025-02-19,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 134",2025-02-18,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 133",2025-02-18,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 132",2025-02-18,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 131",2025-02-18,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 130",2025-02-18,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
"Nuevo rico, nuevo pobre: Episodio 113",2025-02-18,"Nuevo rico, nuevo pobre",7311.0,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,"Nuevo Rico Nuevo Pobre is a Colombian telenovela produced and broadcast by Caracol TV starring Martín Karpan, John Alex Toro, Maria Cecilia Botero, Carolina Acevedo, Hugo Gómez, former Miss Colombia Andrea Noceti and Andrés Toro.

The show started on July 16, 2007 on Caracol TV and it is also broadcast on Ecuador's Teleamazonas in primetime. Caracol TV has sold the rights of the show to Telemundo and Fox. It is, as of May 2008, one of the highest rated TV shows in Colombia.",Comedy,44.5598,7.758,364.0,tv,2007-07-16,0.0
